bedrooms_per_household,bedrooms_per_room,households,housing_median_age,median_house_value,median_income,median_income_squared,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,population,population_per_household,rooms_per_household,total_bedrooms,total_rooms,urbanized,longitude,latitude
1.077175697865353,0.2808219178082192,609.0,31.0,130600.0,2.5872,6.693603840000001,0,0,0,0,1,1186.0,1.947454844006568,3.8357963875205257,656.0,2336.0,1,-117.13,32.75
0.985637342908438,0.2394243349324029,557.0,31.0,204400.0,3.3854,11.460933160000002,0,0,0,0,1,1108.0,1.9892280071813289,4.11669658886894,549.0,2293.0,1,-117.11,32.76
0.9748110831234256,0.3133603238866397,397.0,31.0,122500.0,1.5517,2.4077728900000004,0,0,0,0,1,816.0,2.0554156171284634,3.110831234256927,387.0,1235.0,1,-117.09,32.76
1.0679999589920044,0.270516717325228,250.0,31.0,151800.0,2.9286,8.576697959999999,0,0,0,0,1,619.0,2.4760000705718994,3.947999954223633,267.0,987.0,1,-117.1,32.76
1.1334841628959276,0.2460707269155206,442.0,31.0,120700.0,2.5583,6.54489889,0,0,0,0,1,1263.0,2.8574660633484164,4.606334841628959,501.0,2036.0,1,-117.07,32.75
1.0130718954248366,0.1448598130841121,153.0,31.0,219200.0,6.1628,37.98010384,0,0,0,0,1,426.0,2.784313725490196,6.993464052287582,155.0,1070.0,1,-117.08,32.77
1.0721649484536082,0.2430853135956369,582.0,31.0,159100.0,2.5909,6.71276281,0,0,0,0,1,1255.0,2.156357388316151,4.4106529209622,624.0,2567.0,1,-117.09,32.76
1.0300601202404809,0.1925814911952042,499.0,31.0,116900.0,3.1923,10.19077929,0,0,0,0,1,1626.0,3.258517034068136,5.348697394789579,514.0,2669.0,1,-117.06,32.72
1.0517529215358932,0.2887259395050413,599.0,31.0,212500.0,2.9781,8.86907961,0,0,0,0,1,1069.0,1.7846410684474123,3.642737896494157,630.0,2182.0,1,-117.25,32.8
1.045822102425876,0.2765502494654312,371.0,31.0,216100.0,2.6403,6.97118409,0,0,0,0,1,724.0,1.9514824797843664,3.7816711590296497,388.0,1403.0,1,-117.23,32.8
0.9986263736263736,0.1836786255684689,728.0,31.0,190200.0,5.4605,29.81706025,0,0,0,0,1,1924.0,2.642857142857143,5.436813186813187,727.0,3958.0,1,-117.22,32.83
1.0406504065040652,0.2001563721657545,492.0,31.0,200400.0,3.4318,11.77725124,0,0,0,0,1,1164.0,2.365853658536585,5.199186991869919,512.0,2558.0,1,-117.22,32.83
1.0638888888888889,0.1882063882063882,360.0,31.0,212000.0,3.8529,14.84483841,0,0,0,0,1,866.0,2.4055555555555554,5.652777777777778,383.0,2035.0,1,-117.21,32.82
1.04735883424408,0.18766318537859,549.0,31.0,175900.0,3.6667,13.44468889,0,0,0,0,1,1476.0,2.6885245901639343,5.581056466302368,575.0,3064.0,1,-117.18,32.84
1.008571428571429,0.1992099322799097,350.0,31.0,162000.0,3.9265,15.41740225,0,0,0,0,1,1090.0,3.1142857142857143,5.062857142857143,353.0,1772.0,1,-117.18,32.83
1.0018796992481205,0.1559847819724905,532.0,31.0,276000.0,4.7788,22.83692944,0,0,0,0,1,1245.0,2.3402255639097747,6.422932330827067,533.0,3417.0,1,-117.2,32.79
1.0194805194805194,0.2412909836065573,462.0,31.0,196900.0,2.8621,8.19161641,0,0,0,0,1,936.0,2.0259740259740258,4.225108225108225,471.0,1952.0,1,-117.2,32.77
1.018987341772152,0.1636178861788617,158.0,31.0,183000.0,5.282,27.899524,0,0,0,0,1,422.0,2.670886075949367,6.227848101265823,161.0,984.0,1,-117.14,32.79
0.991304347826087,0.1980312680949623,345.0,31.0,166300.0,3.8125,14.53515625,0,0,0,0,1,879.0,2.5478260869565217,5.005797101449275,342.0,1727.0,1,-117.12,32.8
1.0803108808290156,0.2065378900445765,386.0,31.0,177700.0,3.1964,10.21697296,0,0,0,0,1,872.0,2.2590673575129534,5.230569948186528,417.0,2019.0,1,-117.09,32.79
0.9732142857142856,0.1754527162977867,448.0,31.0,220800.0,4.8,23.040000915527344,0,0,0,0,1,942.0,2.102678571428572,5.546875,436.0,2485.0,1,-117.06,32.78
1.020446096654275,0.2676743052169673,538.0,31.0,108900.0,2.052,4.2107038497924805,0,0,0,0,1,1581.0,2.9386617100371746,3.812267657992565,549.0,2051.0,1,-117.09,32.67
0.9898373983739838,0.1903831118060985,492.0,31.0,117000.0,3.4875,12.16265625,0,0,0,0,1,1938.0,3.9390243902439024,5.199186991869919,487.0,2558.0,1,-117.08,32.69
1.0092470277410832,0.2539893617021276,757.0,31.0,118200.0,2.5662,6.585382439999999,0,0,0,0,1,2088.0,2.7582562747688244,3.973579920739762,764.0,3008.0,1,-117.08,32.67
1.0213523131672595,0.175320708613317,843.0,31.0,160100.0,4.1958,17.604737640000003,0,0,0,0,1,2334.0,2.7686832740213525,5.825622775800712,861.0,4911.0,1,-117.05,32.63
1.0,0.1772873791222415,715.0,31.0,139900.0,3.5096,12.31729216,0,0,0,0,1,2585.0,3.615384615384616,5.64055944055944,715.0,4033.0,1,-117.05,32.61
1.0886917960088691,0.1821892393320964,451.0,31.0,393500.0,4.7841,22.88761281,0,0,0,0,1,1059.0,2.348115299334812,5.975609756097561,491.0,2695.0,1,-117.26,33.0
1.202247191011236,0.2741246797608881,267.0,31.0,314300.0,2.8611,8.18589321,0,0,0,0,1,603.0,2.258426966292135,4.385767790262173,321.0,1171.0,0,-117.33,33.03
1.0721649484536082,0.244360902255639,485.0,31.0,290000.0,4.027,16.216729,0,0,0,0,1,1049.0,2.162886597938144,4.387628865979382,520.0,2128.0,1,-117.3,33.06
0.9807280513918628,0.1606453875833041,467.0,31.0,243700.0,4.5694,20.87941636,0,0,0,0,1,1286.0,2.753747323340471,6.104925053533191,458.0,2851.0,1,-117.34,33.16
1.0730994152046784,0.244340878828229,342.0,31.0,103300.0,2.6442,6.991793640000001,0,0,0,0,1,1514.0,4.426900584795321,4.391812865497076,367.0,1502.0,1,-117.38,33.21
1.0915903413821817,0.3284891004760711,1201.0,31.0,500001.0,1.8981,3.6027836099999995,0,0,0,1,0,2305.0,1.9192339716902584,3.323064113238968,1311.0,3991.0,0,-122.41,37.81
1.0184696569920844,0.2829912023460411,379.0,31.0,293800.0,3.1607,9.99002449,0,0,0,1,0,707.0,1.865435356200528,3.598944591029024,386.0,1364.0,1,-122.44,37.78
0.9382978723404256,0.1860759493670886,470.0,31.0,264100.0,5.0201,25.20140401,0,0,0,1,0,1524.0,3.2425531914893617,5.042553191489362,441.0,2370.0,1,-122.44,37.71
1.0480693459416863,0.251750899110354,1269.0,31.0,500000.0,3.5744,12.77633536,0,0,0,1,0,2659.0,2.095350669818755,4.163120567375887,1330.0,5283.0,1,-122.45,37.76
1.0629722921914355,0.3043635052289938,794.0,31.0,209600.0,1.4036,1.97009296,0,0,0,0,1,1358.0,1.7103274559193955,3.492443324937028,844.0,2773.0,1,-120.66,35.28
1.0528455284552845,0.1905813097866078,738.0,31.0,306700.0,4.5337,20.55443569,0,0,0,0,1,2544.0,3.4471544715447155,5.524390243902439,777.0,4077.0,1,-122.47,37.68
1.012403100775194,0.18625213918996,645.0,31.0,268700.0,5.5647,30.96588609,0,0,0,0,1,2296.0,3.55968992248062,5.435658914728682,653.0,3506.0,1,-122.48,37.68
0.9331896551724138,0.1659639708700651,464.0,31.0,294500.0,5.1054,26.06510916,0,0,0,0,1,1746.0,3.7629310344827593,5.622844827586207,433.0,2609.0,1,-122.48,37.67
1.0048543689320388,0.199742682534577,618.0,31.0,263900.0,5.155,26.574025,0,0,0,0,1,1472.0,2.381877022653722,5.03074433656958,621.0,3109.0,1,-122.49,37.63
1.1043771043771045,0.2611464968152866,297.0,31.0,234600.0,3.2446,10.52742916,0,0,0,0,1,785.0,2.643097643097643,4.228956228956229,328.0,1256.0,1,-122.49,37.63
1.0888888888888888,0.1840721262208865,225.0,31.0,345500.0,4.1827,17.494979289999996,0,0,0,0,1,598.0,2.6577777777777776,5.915555555555556,245.0,1331.0,0,-122.55,37.59
1.0208078335373316,0.1885171790235081,817.0,31.0,412000.0,4.1364,17.10980496,0,0,0,0,1,1915.0,2.343941248470012,5.414932680538556,834.0,4424.0,1,-122.41,37.6
1.0710659898477155,0.2765399737876802,788.0,31.0,457700.0,3.0744,9.451935359999998,0,0,0,0,1,1581.0,2.0063451776649748,3.873096446700508,844.0,3052.0,1,-122.38,37.59
1.2106598984771573,0.2171142467000455,394.0,31.0,271100.0,4.6371,21.50269641,0,0,0,0,1,1193.0,3.027918781725888,5.576142131979696,477.0,2197.0,1,-122.31,37.57
1.0931174089068827,0.1159793814432989,247.0,31.0,500001.0,15.0001,225.00300001,0,0,0,0,1,722.0,2.923076923076923,9.425101214574898,270.0,2328.0,1,-122.2,37.44
1.1213307240704502,0.2550066755674232,511.0,31.0,185600.0,3.2642,10.655001640000002,0,0,0,1,0,1711.0,3.348336594911937,4.397260273972603,573.0,2247.0,1,-122.13,37.46
0.9623115577889448,0.2513123359580052,398.0,31.0,250000.0,2.6019,6.769883610000001,0,0,0,0,1,1257.0,3.158291457286432,3.829145728643216,383.0,1524.0,1,-119.72,34.42
1.0357142857142858,0.3085106382978723,308.0,31.0,231800.0,2.6538,7.04265444,0,0,0,0,1,997.0,3.237012987012987,3.357142857142857,319.0,1034.0,1,-119.71,34.41
0.9933554817275748,0.1497245868803204,301.0,31.0,500001.0,6.8927,47.50931329,0,0,0,0,1,826.0,2.744186046511628,6.634551495016611,299.0,1997.0,0,-119.75,34.4
1.1851851851851851,0.2225312934631432,270.0,31.0,128100.0,2.4583,6.04323889,0,0,0,0,1,816.0,3.022222222222222,5.325925925925926,320.0,1438.0,1,-120.47,34.65
1.149501661129568,0.4335839598997493,301.0,31.0,205000.0,2.1417,4.58687889,0,0,0,0,1,699.0,2.3222591362126246,2.6511627906976742,346.0,798.0,1,-119.83,34.43
1.0066225165562914,0.2721575649059982,302.0,31.0,353100.0,3.5909,12.89456281,0,0,0,1,0,591.0,1.9569536423841056,3.698675496688742,304.0,1117.0,1,-122.1,37.39
0.9868766404199476,0.138387927861612,381.0,31.0,500001.0,9.281,86.13696100000001,0,0,0,1,0,1001.0,2.627296587926509,7.131233595800525,376.0,2717.0,1,-122.08,37.36
1.0187110187110189,0.1727785613540197,481.0,31.0,500001.0,4.9519,24.521313610000004,0,0,0,1,0,1138.0,2.365904365904366,5.896049896049896,490.0,2836.0,1,-122.11,37.4
1.1312849162011174,0.1719015280135823,358.0,31.0,500001.0,7.0245,49.34360025,0,0,0,1,0,921.0,2.5726256983240225,6.581005586592179,405.0,2356.0,1,-122.12,37.4
1.1144578313253013,0.226438188494492,332.0,31.0,232300.0,3.8625,14.91890625,0,0,0,0,1,939.0,2.8283132530120483,4.921686746987952,370.0,1634.0,1,-122.07,37.06
1.0447976878612717,0.2253038329697725,692.0,31.0,245100.0,3.6619,13.40951161,0,0,0,0,1,1489.0,2.151734104046243,4.63728323699422,723.0,3209.0,1,-121.98,36.96
1.1887323943661972,0.2428078250863061,355.0,31.0,330800.0,2.5172,6.336295839999999,0,0,0,0,1,746.0,2.101408450704225,4.895774647887324,422.0,1738.0,0,-121.94,36.97
1.0942028985507246,0.2183658712942877,552.0,31.0,131000.0,3.1768,10.09205824,0,0,0,1,0,1441.0,2.6105072463768115,5.010869565217392,604.0,2766.0,1,-122.21,38.11
1.0232558139534884,0.1811231990591002,602.0,31.0,143100.0,4.6761,21.86591121,0,0,0,1,0,1750.0,2.9069767441860463,5.649501661129568,616.0,3401.0,1,-122.14,38.07
1.5611510791366907,0.2538011695906432,139.0,31.0,112500.0,2.3611,5.57479321,0,0,0,0,1,280.0,2.014388489208633,6.151079136690647,217.0,855.0,0,-123.07,38.46
1.0855855855855856,0.3050632911392405,222.0,31.0,75000.0,2.25,5.0625,0,0,0,0,1,1095.0,4.9324324324324325,3.558558558558558,241.0,790.0,0,-119.14,34.28
1.0,0.3928571428571428,88.0,31.0,55000.0,2.375,5.640625,0,0,0,0,1,326.0,3.704545454545455,2.5454545454545454,88.0,224.0,1,-119.21,34.26
1.0390879478827362,0.2420333839150227,614.0,31.0,175800.0,3.2196,10.36582416,0,0,0,0,1,2695.0,4.389250814332248,4.293159609120521,638.0,2636.0,1,-119.18,34.18
1.0716049382716049,0.2318376068376068,405.0,31.0,186800.0,3.2314,10.441945959999998,0,0,0,0,1,1511.0,3.730864197530864,4.622222222222222,434.0,1872.0,1,-119.19,34.17
1.0524109014675052,0.2404790419161676,954.0,31.0,185400.0,3.1989,10.23296121,0,0,0,0,1,3310.0,3.469601677148847,4.376310272536688,1004.0,4175.0,1,-119.19,34.15
0.8690476190476191,0.1981004070556309,168.0,31.0,194100.0,3.5625,12.69140625,0,0,0,0,1,1436.0,8.547619047619047,4.386904761904762,146.0,737.0,0,-119.12,34.25
1.0743639921722117,0.2882646363875032,1022.0,32.0,218500.0,2.6429,6.98492041,0,0,0,1,0,1806.0,1.7671232876712328,3.727005870841488,1098.0,3809.0,1,-122.25,37.82
1.0038022813688212,0.1438692098092643,263.0,32.0,365900.0,8.317,69.172489,0,0,0,1,0,635.0,2.414448669201521,6.977186311787072,264.0,1835.0,1,-122.19,37.82
1.002724795640327,0.1486268174474959,367.0,32.0,274700.0,5.6194,31.577656359999995,0,0,0,1,0,1048.0,2.8555858310626703,6.746594005449591,368.0,2476.0,1,-122.08,37.72
1.0902439024390245,0.1644591611479028,410.0,32.0,259300.0,5.2497,27.55935009,0,0,0,1,0,1156.0,2.819512195121951,6.629268292682927,447.0,2718.0,1,-122.08,37.7
1.0605187319884726,0.2164705882352941,694.0,32.0,223200.0,3.0,9.0,0,0,0,1,0,1487.0,2.142651296829971,4.899135446685879,736.0,3400.0,1,-122.07,37.7
1.1536273115220483,0.2678335535006605,703.0,32.0,165400.0,3.0645,9.39116025,0,0,0,1,0,2037.0,2.8975817923186344,4.307254623044097,811.0,3028.0,1,-122.11,37.67
0.9352941176470588,0.1578163771712158,340.0,32.0,240700.0,6.1104,37.33698816,0,0,0,1,0,1019.0,2.997058823529412,5.926470588235294,318.0,2015.0,1,-122.05,37.68
0.9726027397260274,0.1799746514575411,292.0,32.0,184200.0,3.9063,15.25917969,0,0,0,1,0,836.0,2.863013698630137,5.404109589041096,284.0,1578.0,1,-122.09,37.64
1.0379506641366223,0.1845479082321187,527.0,32.0,221200.0,4.2468,18.035310240000005,0,0,0,1,0,1472.0,2.793168880455408,5.624288425047438,547.0,2964.0,0,-122.03,37.62
1.0728476821192052,0.2103896103896103,302.0,32.0,193200.0,3.2857,10.79582449,0,0,0,1,0,793.0,2.6258278145695364,5.099337748344371,324.0,1540.0,1,-122.04,37.62
0.9333333333333332,0.2162162162162162,300.0,32.0,154300.0,3.5,12.25,0,0,0,1,0,1156.0,3.8533333333333335,4.316666666666666,280.0,1295.0,1,-122.02,37.6
0.899390243902439,0.2277992277992278,328.0,32.0,149600.0,3.2386,10.48852996,0,0,0,1,0,1097.0,3.3445121951219514,3.948170731707317,295.0,1295.0,1,-122.02,37.6
1.0278481012658227,0.1578538102643857,395.0,32.0,287600.0,5.0,25.0,0,0,0,1,0,1128.0,2.8556962025316457,6.511392405063291,406.0,2572.0,1,-122.01,37.54
1.0,0.1560866318147871,209.0,32.0,247900.0,6.0265,36.31870225000001,0,0,0,1,0,601.0,2.875598086124402,6.406698564593301,209.0,1339.0,1,-122.09,37.95
1.0449438202247192,0.1855053191489361,267.0,32.0,134500.0,3.2,10.240000000000002,0,0,0,1,0,749.0,2.805243445692884,5.632958801498128,279.0,1504.0,1,-122.04,37.99
1.029296875,0.1749667994687915,512.0,32.0,211500.0,3.6449,13.285296009999998,0,0,0,1,0,1288.0,2.515625,5.8828125,527.0,3012.0,1,-122.01,37.97
0.9873817034700316,0.1601023017902813,317.0,32.0,202300.0,4.9485,24.48765225,0,0,0,1,0,804.0,2.5362776025236595,6.167192429022082,313.0,1955.0,1,-122.03,37.95
0.9826589595375722,0.1581395348837209,173.0,32.0,306800.0,5.0499,25.50149001,0,0,0,1,0,486.0,2.8092485549132946,6.213872832369942,170.0,1075.0,1,-122.08,37.9
1.0232558139534884,0.1808669656203288,473.0,32.0,335700.0,4.6528,21.64854784,0,0,0,1,0,986.0,2.0845665961945032,5.657505285412262,484.0,2676.0,1,-122.05,37.9
1.0129259694477086,0.1916407292129835,851.0,32.0,321200.0,4.8088,23.12455744,0,0,0,1,0,1818.0,2.136310223266745,5.285546415981199,862.0,4498.0,1,-122.05,37.9
0.9874326750448832,0.1692307692307692,557.0,32.0,312700.0,4.6424,21.551877760000004,0,0,0,1,0,1230.0,2.208258527827648,5.834829443447037,550.0,3250.0,1,-122.04,37.88
1.0191256830601092,0.1300104566050889,732.0,32.0,500001.0,10.3224,106.55194176,0,0,0,1,0,2099.0,2.8674863387978142,7.83879781420765,746.0,5738.0,1,-122.14,37.9
1.048780487804878,0.2175379426644182,492.0,32.0,279500.0,4.3235,18.69265225,0,0,0,1,0,1067.0,2.1686991869918697,4.821138211382114,516.0,2372.0,1,-122.11,37.89
0.9341085271317828,0.1354693648116919,258.0,32.0,434500.0,8.7589,76.71832921000001,0,0,0,1,0,721.0,2.794573643410853,6.895348837209302,241.0,1779.0,1,-122.16,37.89
1.0039525691699605,0.1398293421414808,506.0,32.0,401800.0,7.6917,59.16224889,0,0,0,1,0,1393.0,2.7529644268774702,7.179841897233201,508.0,3633.0,1,-122.17,37.88
1.065040650406504,0.1820287169986104,369.0,32.0,175400.0,4.3173,18.63907929,0,0,0,1,0,981.0,2.658536585365854,5.850948509485095,393.0,2159.0,0,-122.36,38.03
0.9497607655502392,0.1745054945054945,418.0,32.0,162800.0,4.0437,16.351509690000004,0,0,0,1,0,1233.0,2.949760765550239,5.442583732057416,397.0,2275.0,1,-122.32,38.0
1.3544776119402986,0.2796610169491525,268.0,32.0,76400.0,0.9797,0.95981209,0,0,0,1,0,716.0,2.671641791044776,4.843283582089552,363.0,1298.0,1,-122.37,37.95
1.1914893617021276,0.2531391260673029,423.0,32.0,113600.0,2.0353,4.14244609,0,0,0,1,0,1139.0,2.692671394799054,4.706855791962175,504.0,1991.0,1,-122.35,37.96
0.956043956043956,0.1769191662430096,364.0,32.0,150100.0,4.4135,19.47898225,0,0,0,1,0,1144.0,3.142857142857143,5.403846153846154,348.0,1967.0,1,-122.33,37.98
1.1164383561643836,0.2729175387191293,584.0,32.0,88300.0,1.4423,2.08022929,0,0,0,1,0,1672.0,2.863013698630137,4.090753424657534,652.0,2389.0,1,-122.34,37.93
0.985342019543974,0.153436469693127,614.0,32.0,321600.0,6.0677,36.81698329,0,0,0,1,0,1524.0,2.482084690553746,6.421824104234528,605.0,3943.0,1,-122.3,37.92
1.0129870129870129,0.1347926267281106,231.0,32.0,401000.0,6.516,42.458255767822266,0,0,0,1,0,602.0,2.606060606060606,7.515151515151516,234.0,1736.0,1,-122.29,37.92
1.0196078431372548,0.2272396212672978,306.0,32.0,72600.0,2.5,6.25,0,0,0,0,1,872.0,2.849673202614379,4.4869281045751634,312.0,1373.0,0,-124.14,40.8
1.03757225433526,0.1779871095686663,346.0,32.0,92800.0,3.5833,12.84003889,0,0,0,0,1,855.0,2.4710982658959537,5.829479768786127,359.0,2017.0,0,-124.13,40.79
1.085858585858586,0.2107843137254902,198.0,32.0,143400.0,3.0208,9.12523264,0,0,0,0,1,421.0,2.1262626262626263,5.151515151515151,215.0,1020.0,0,-124.14,41.06
1.2350746268656716,0.2717569786535304,268.0,32.0,58100.0,1.6528,2.73174784,0,0,0,0,1,620.0,2.3134328358208958,4.544776119402985,331.0,1218.0,0,-124.21,40.75
1.1155234657039712,0.1937304075235109,277.0,32.0,86400.0,2.8958,8.38565764,0,0,0,0,1,706.0,2.5487364620938626,5.758122743682311,309.0,1595.0,0,-124.17,40.62
2.2406417112299466,0.293006993006993,187.0,32.0,76100.0,1.9417,3.77019889,0,0,0,0,1,434.0,2.320855614973262,7.647058823529412,419.0,1430.0,0,-124.25,40.28
0.918918918918919,0.2821576763485477,370.0,32.0,128000.0,2.375,5.640625,0,0,0,0,1,1799.0,4.8621621621621625,3.256756756756757,340.0,1205.0,1,-118.25,33.79
1.045112781954887,0.4695945945945945,133.0,32.0,182100.0,1.4444,2.08629136,0,0,0,0,1,511.0,3.842105263157895,2.225563909774436,139.0,296.0,1,-118.25,33.78
1.0907473309608542,0.3034653465346534,562.0,32.0,145300.0,2.1397,4.57831609,0,0,0,0,1,2557.0,4.549822064056939,3.5943060498220643,613.0,2020.0,1,-118.21,33.79
1.037037037037037,0.3095347766006449,648.0,32.0,139700.0,2.375,5.640625,0,0,0,0,1,3002.0,4.632716049382716,3.3503086419753085,672.0,2171.0,1,-118.17,33.79
1.0385356454720616,0.2597590361445783,519.0,32.0,500001.0,5.637,31.775769,0,0,0,0,1,954.0,1.838150289017341,3.998073217726397,539.0,2075.0,1,-118.39,33.83
1.0279187817258884,0.1550981330780277,1576.0,32.0,500001.0,7.7042,59.354697640000005,0,0,0,0,1,4474.0,2.8388324873096447,6.62753807106599,1620.0,10445.0,1,-118.38,33.79
1.0345781466113415,0.2124396478273217,723.0,32.0,228600.0,3.4705,12.04437025,0,0,0,1,0,1706.0,2.359612724757953,4.869986168741355,748.0,3521.0,1,-122.57,38.11
1.0545454545454545,0.1556350626118068,330.0,32.0,444000.0,7.3521,54.05337441,0,0,0,1,0,818.0,2.478787878787879,6.775757575757575,348.0,2236.0,1,-122.54,37.99
0.9491525423728814,0.1405857740585774,354.0,32.0,500001.0,8.5759,73.54606081000001,0,0,0,1,0,810.0,2.288135593220339,6.751412429378531,336.0,2390.0,1,-122.53,37.98
1.0095846645367412,0.152730787820203,626.0,32.0,433300.0,5.5791,31.126356810000004,0,0,0,1,0,1541.0,2.461661341853035,6.610223642172524,632.0,4138.0,1,-122.51,37.99
1.165948275862069,0.2063310450038138,464.0,32.0,375000.0,3.7647,14.17296609,0,0,0,1,0,1022.0,2.202586206896552,5.650862068965517,541.0,2622.0,1,-122.51,37.92
1.017156862745098,0.1572565365668814,408.0,32.0,349200.0,6.1632,37.98503424,0,0,0,1,0,1013.0,2.482843137254902,6.4681372549019605,415.0,2639.0,1,-122.5,37.92
1.1830985915492958,0.1598984771573604,426.0,32.0,469900.0,7.1198,50.69155204,0,0,0,0,1,793.0,1.8615023474178405,7.39906103286385,504.0,3152.0,1,-121.95,36.6
0.9824561403508772,0.1428571428571428,114.0,32.0,500001.0,6.918,47.858724,0,0,0,0,1,262.0,2.298245614035088,6.87719298245614,112.0,784.0,1,-121.89,36.59
1.0246085011185682,0.1777260380287155,447.0,32.0,175500.0,3.8796,15.05129616,0,0,0,1,0,1172.0,2.621923937360179,5.76510067114094,458.0,2577.0,1,-122.31,38.31
1.0252631578947369,0.1561147619810867,950.0,32.0,380000.0,6.6188,43.808513440000006,0,0,0,0,1,2615.0,2.7526315789473683,6.567368421052632,974.0,6239.0,1,-118.09,33.75
0.997005988023952,0.2647058823529412,334.0,32.0,500001.0,5.0476,25.47826576,0,0,0,0,1,645.0,1.9311377245508985,3.7664670658682633,333.0,1258.0,0,-118.11,33.73
1.1961722488038278,0.2120441051738761,209.0,32.0,500001.0,5.1824,26.857269760000005,0,0,0,0,1,369.0,1.7655502392344498,5.641148325358851,250.0,1179.0,0,-118.07,33.72
1.0476923076923077,0.2632392732895245,650.0,32.0,145500.0,2.1727,4.720625289999999,0,0,0,0,1,1246.0,1.916923076923077,3.9800000190734863,681.0,2587.0,1,-117.14,32.76
0.9833531510107016,0.2127057613168724,841.0,32.0,166800.0,3.0755,9.45870025,0,0,0,0,1,3868.0,4.599286563614744,4.623067776456599,827.0,3888.0,1,-117.06,32.77
1.0021413276231264,0.2047244094488189,467.0,32.0,101900.0,3.0446,9.26958916,0,0,0,0,1,1741.0,3.728051391862955,4.895074946466809,468.0,2286.0,1,-117.08,32.72
0.9874213836477987,0.1857109060799621,795.0,32.0,137800.0,3.9646,15.718053159999998,0,0,0,0,1,2842.0,3.5748427672955976,5.316981132075472,785.0,4227.0,1,-117.05,32.67
1.0400667779632722,0.2835685025034137,599.0,32.0,120300.0,1.901,3.6138010025024414,0,0,0,0,1,1784.0,2.978297161936561,3.667779632721202,623.0,2197.0,1,-117.13,32.72
1.2067307692307692,0.3490959666203059,208.0,32.0,103100.0,1.8456,3.40623936,0,0,0,0,1,894.0,4.298076923076923,3.456730769230769,251.0,719.0,1,-117.14,32.71
1.0696969696969696,0.27578125,330.0,32.0,77300.0,1.6023,2.56736529,0,0,0,0,1,1335.0,4.045454545454546,3.878787878787879,353.0,1280.0,1,-117.14,32.7
1.1548599670510709,0.1683477425552353,607.0,32.0,500001.0,6.6661,44.43688921,0,0,0,0,1,1277.0,2.103789126853377,6.85996705107084,701.0,4164.0,1,-117.24,32.71
1.1090909090909091,0.2920304139678963,935.0,32.0,208300.0,2.2017,4.847482890000001,0,0,0,0,1,1731.0,1.851336898395722,3.797860962566845,1037.0,3551.0,1,-117.25,32.75
1.0804123711340206,0.2592775853537852,485.0,32.0,362500.0,3.18,10.1124,0,0,0,0,1,973.0,2.0061855670103093,4.167010309278351,524.0,2021.0,1,-117.25,32.77
1.0909090909090908,0.292317301686446,429.0,32.0,258300.0,2.5568,6.53722624,0,0,0,0,1,731.0,1.703962703962704,3.731934731934732,468.0,1601.0,1,-117.25,32.8
1.0357142857142858,0.2293921731890091,532.0,32.0,307400.0,3.3942,11.52059364,0,0,0,0,1,1020.0,1.9172932330827068,4.515037593984962,551.0,2402.0,1,-117.25,32.81
1.012853470437018,0.1938022626660108,389.0,32.0,181400.0,3.2583,10.616518890000002,0,0,0,0,1,989.0,2.5424164524421595,5.226221079691516,394.0,2033.0,1,-117.2,32.84
0.8810408921933085,0.1754256106587712,269.0,32.0,167800.0,4.2768,18.29101824,0,0,0,0,1,823.0,3.059479553903346,5.022304832713755,237.0,1351.0,1,-117.18,32.84
0.9672131147540984,0.2385904101675332,427.0,32.0,154300.0,3.3375,11.13890625,0,0,0,0,1,1569.0,3.6744730679156903,4.053864168618267,413.0,1731.0,1,-117.16,32.79
1.0763052208835342,0.1688720856962823,249.0,32.0,178100.0,3.375,11.390625,0,0,0,0,1,635.0,2.550200803212852,6.373493975903615,268.0,1587.0,1,-117.08,32.8
1.0258215962441315,0.2336898395721925,426.0,32.0,159400.0,2.3194,5.37961636,0,0,0,0,1,1142.0,2.68075117370892,4.389671361502347,437.0,1870.0,1,-117.13,32.58
1.0427046263345197,0.2152038193169298,562.0,32.0,140500.0,3.3371,11.13623641,0,0,0,0,1,1702.0,3.02846975088968,4.845195729537367,586.0,2723.0,1,-117.11,32.57
1.0858050847457628,0.1996105160662122,944.0,32.0,172800.0,4.1325,17.07755625,0,0,0,0,1,2152.0,2.2796610169491527,5.439618644067797,1025.0,5135.0,1,-117.07,32.64
0.9940298507462688,0.1902857142857142,335.0,32.0,154400.0,3.4784,12.09926656,0,0,0,0,1,997.0,2.976119402985075,5.223880597014926,333.0,1750.0,1,-117.03,32.73
0.9482758620689656,0.17585931254996,232.0,32.0,142900.0,3.9875,15.900156249999998,0,0,0,0,1,700.0,3.0172413793103448,5.392241379310345,220.0,1251.0,1,-117.35,33.2
1.2571428571428571,0.375,105.0,32.0,350000.0,2.5742,6.626505639999999,0,0,0,1,0,313.0,2.980952380952381,3.3523809523809525,132.0,352.0,1,-122.4,37.78
1.071186440677966,0.1915151515151515,295.0,32.0,236200.0,4.0583,16.46979889,0,0,0,1,0,904.0,3.064406779661017,5.593220338983051,316.0,1650.0,1,-122.41,37.72
1.1350974930362117,0.2691545574636724,718.0,32.0,322900.0,3.2028,10.25792784,0,0,0,1,0,1704.0,2.3732590529247912,4.217270194986073,815.0,3028.0,1,-122.49,37.78
